"Plot Title: Deadwood_lvl"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 21367987, SEN S/N: 21367987)","Temp, °C (LGR S/N: 21367987, SEN S/N: 21367987)","Coupler Detached (LGR S/N: 21367987)","Coupler Attached (LGR S/N: 21367987)","Host Connected (LGR S/N: 21367987)","End Of File (LGR S/N: 21367987)"
471,02/02/25 10:30:00 AM,101.914,1.439,,,,
472,02/02/25 10:45:00 AM,101.931,1.548,,,,
473,02/02/25 11:00:00 AM,101.931,1.548,,,,
474,02/02/25 11:15:00 AM,101.948,1.656,,,,
475,02/02/25 11:30:00 AM,101.963,1.656,,,,
476,02/02/25 11:45:00 AM,101.980,1.764,,,,
477,02/02/25 12:00:00 PM,101.950,1.764,,,,
478,02/02/25 12:15:00 PM,101.935,1.764,,,,
479,02/02/25 12:30:00 PM,101.906,1.872,,,,
480,02/02/25 12:45:00 PM,101.952,1.872,,,,
481,02/02/25 01:00:00 PM,101.937,1.872,,,,
482,02/02/25 01:15:00 PM,101.906,1.872,,,,
483,02/02/25 01:30:00 PM,101.921,1.872,,,,
484,02/02/25 01:45:00 PM,101.906,1.872,,,,
485,02/02/25 02:00:00 PM,101.893,1.980,,,,
486,02/02/25 02:15:00 PM,101.908,1.980,,,,
487,02/02/25 02:30:00 PM,101.893,1.980,,,,
488,02/02/25 02:45:00 PM,101.923,1.980,,,,
489,02/02/25 03:00:00 PM,101.925,2.088,,,,
490,02/02/25 03:15:00 PM,101.925,2.088,,,,
491,02/02/25 03:30:00 PM,101.910,2.088,,,,
492,02/02/25 03:45:00 PM,101.925,2.088,,,,
493,02/02/25 04:00:00 PM,101.925,2.088,,,,
494,02/02/25 04:15:00 PM,101.940,2.088,,,,
495,02/02/25 04:30:00 PM,101.971,2.088,,,,
496,02/02/25 04:45:00 PM,101.971,2.088,,,,
497,02/02/25 05:00:00 PM,101.986,2.088,,,,
498,02/02/25 05:15:00 PM,102.001,2.088,,,,
499,02/02/25 05:30:00 PM,102.001,2.088,,,,
500,02/02/25 05:45:00 PM,102.001,2.088,,,,
501,02/02/25 06:00:00 PM,102.031,2.088,,,,
502,02/02/25 06:15:00 PM,102.014,1.980,,,,
503,02/02/25 06:30:00 PM,102.044,1.980,,,,
504,02/02/25 06:45:00 PM,102.059,1.980,,,,
505,02/02/25 07:00:00 PM,102.059,1.980,,,,
506,02/02/25 07:15:00 PM,102.087,1.872,,,,
507,02/02/25 07:30:00 PM,102.087,1.872,,,,
508,02/02/25 07:45:00 PM,102.072,1.872,,,,
509,02/02/25 08:00:00 PM,102.103,1.872,,,,
510,02/02/25 08:15:00 PM,102.101,1.764,,,,
511,02/02/25 08:30:00 PM,102.070,1.764,,,,
512,02/02/25 08:45:00 PM,102.101,1.764,,,,
513,02/02/25 09:00:00 PM,102.161,1.764,,,,
514,02/02/25 09:15:00 PM,102.144,1.656,,,,
515,02/02/25 09:30:00 PM,102.204,1.656,,,,
516,02/02/25 09:45:00 PM,102.159,1.656,,,,
517,02/02/25 10:00:00 PM,102.204,1.656,,,,
518,02/02/25 10:15:00 PM,102.235,1.656,,,,
519,02/02/25 10:30:00 PM,102.250,1.656,,,,
520,02/02/25 10:45:00 PM,102.263,1.548,,,,
521,02/02/25 11:00:00 PM,102.263,1.548,,,,
522,02/02/25 11:15:00 PM,102.308,1.548,,,,
523,02/02/25 11:30:00 PM,102.308,1.548,,,,
524,02/02/25 11:45:00 PM,102.306,1.439,,,,
525,02/03/25 12:00:00 AM,102.321,1.439,,,,
526,02/03/25 12:15:00 AM,102.321,1.439,,,,
527,02/03/25 12:30:00 AM,102.319,1.330,,,,
528,02/03/25 12:45:00 AM,102.365,1.330,,,,
529,02/03/25 01:00:00 AM,102.365,1.330,,,,
530,02/03/25 01:15:00 AM,102.332,1.221,,,,
531,02/03/25 01:30:00 AM,102.332,1.221,,,,
532,02/03/25 01:45:00 AM,102.332,1.221,,,,
533,02/03/25 02:00:00 AM,102.331,1.112,,,,
534,02/03/25 02:15:00 AM,102.331,1.112,,,,
535,02/03/25 02:30:00 AM,102.361,1.112,,,,
536,02/03/25 02:45:00 AM,102.391,1.112,,,,
537,02/03/25 03:00:00 AM,102.361,1.112,,,,
538,02/03/25 03:15:00 AM,102.376,1.112,,,,
539,02/03/25 03:30:00 AM,102.344,1.003,,,,
540,02/03/25 03:45:00 AM,102.329,1.003,,,,
541,02/03/25 04:00:00 AM,102.344,1.003,,,,
542,02/03/25 04:15:00 AM,102.344,1.003,,,,
543,02/03/25 04:30:00 AM,102.329,1.003,,,,
544,02/03/25 04:45:00 AM,102.344,1.003,,,,
545,02/03/25 05:00:00 AM,102.344,1.003,,,,
546,02/03/25 05:15:00 AM,102.329,1.003,,,,
547,02/03/25 05:30:00 AM,102.314,1.003,,,,
548,02/03/25 05:45:00 AM,102.329,1.003,,,,
549,02/03/25 06:00:00 AM,102.314,1.003,,,,
550,02/03/25 06:15:00 AM,102.329,1.003,,,,
551,02/03/25 06:30:00 AM,102.314,1.003,,,,
552,02/03/25 06:45:00 AM,102.298,1.003,,,,
553,02/03/25 07:00:00 AM,102.298,1.003,,,,
554,02/03/25 07:15:00 AM,102.312,0.893,,,,
555,02/03/25 07:30:00 AM,102.312,0.893,,,,
556,02/03/25 07:45:00 AM,102.325,0.784,,,,
557,02/03/25 08:00:00 AM,102.310,0.784,,,,
558,02/03/25 08:15:00 AM,102.295,0.784,,,,
559,02/03/25 08:30:00 AM,102.295,0.784,,,,
560,02/03/25 08:45:00 AM,102.280,0.784,,,,
561,02/03/25 09:00:00 AM,102.325,0.784,,,,
562,02/03/25 09:15:00 AM,102.264,0.784,,,,
563,02/03/25 09:30:00 AM,102.310,0.784,,,,
564,02/03/25 09:45:00 AM,102.310,0.784,,,,
565,02/03/25 10:00:00 AM,102.297,0.893,,,,
566,02/03/25 10:15:00 AM,102.266,0.893,,,,
567,02/03/25 10:30:00 AM,102.266,0.893,,,,
568,02/03/25 10:45:00 AM,102.297,0.893,,,,
569,02/03/25 11:00:00 AM,102.281,0.893,,,,
570,02/03/25 11:15:00 AM,102.266,0.893,,,,
571,02/03/25 11:30:00 AM,102.266,0.893,,,,
572,02/03/25 11:45:00 AM,102.266,0.893,,,,
573,02/03/25 12:00:00 PM,102.251,0.893,,,,
574,02/03/25 12:15:00 PM,102.236,0.893,,,,
575,02/03/25 12:30:00 PM,102.221,0.893,,,,
576,02/03/25 12:45:00 PM,102.221,0.893,,,,
577,02/03/25 01:00:00 PM,102.204,0.784,,,,
578,02/03/25 01:15:00 PM,102.174,0.784,,,,
579,02/03/25 01:30:00 PM,102.174,0.784,,,,
580,02/03/25 01:45:00 PM,102.159,0.784,,,,
581,02/03/25 02:00:00 PM,102.161,0.893,,,,
582,02/03/25 02:15:00 PM,102.131,0.893,,,,
583,02/03/25 02:30:00 PM,102.146,0.893,,,,
584,02/03/25 02:45:00 PM,102.163,1.003,,,,
585,02/03/25 03:00:00 PM,102.117,1.003,,,,
586,02/03/25 03:15:00 PM,102.117,1.003,,,,
587,02/03/25 03:30:00 PM,102.132,1.003,,,,
588,02/03/25 03:45:00 PM,102.119,1.112,,,,
589,02/03/25 04:00:00 PM,102.134,1.112,,,,
590,02/03/25 04:15:00 PM,102.134,1.112,,,,
591,02/03/25 04:30:00 PM,102.089,1.112,,,,
592,02/03/25 04:45:00 PM,102.104,1.112,,,,
593,02/03/25 05:00:00 PM,102.089,1.112,,,,
594,02/03/25 05:15:00 PM,102.089,1.112,,,,
595,02/03/25 05:30:00 PM,102.074,1.112,,,,
596,02/03/25 05:45:00 PM,102.104,1.112,,,,
597,02/03/25 06:00:00 PM,102.104,1.112,,,,
598,02/03/25 06:15:00 PM,102.119,1.112,,,,
599,02/03/25 06:30:00 PM,102.104,1.112,,,,
600,02/03/25 06:45:00 PM,102.119,1.112,,,,
601,02/03/25 07:00:00 PM,102.089,1.112,,,,
602,02/03/25 07:15:00 PM,102.104,1.112,,,,
603,02/03/25 07:30:00 PM,102.104,1.112,,,,
604,02/03/25 07:45:00 PM,102.089,1.112,,,,
605,02/03/25 08:00:00 PM,102.119,1.112,,,,
606,02/03/25 08:15:00 PM,102.104,1.112,,,,
607,02/03/25 08:30:00 PM,102.104,1.112,,,,
608,02/03/25 08:45:00 PM,102.119,1.112,,,,
609,02/03/25 09:00:00 PM,102.104,1.112,,,,
610,02/03/25 09:15:00 PM,102.089,1.112,,,,
611,02/03/25 09:30:00 PM,102.119,1.112,,,,
612,02/03/25 09:45:00 PM,102.104,1.112,,,,
613,02/03/25 10:00:00 PM,102.132,1.003,,,,
614,02/03/25 10:15:00 PM,102.132,1.003,,,,
615,02/03/25 10:30:00 PM,102.132,1.003,,,,
616,02/03/25 10:45:00 PM,102.132,1.003,,,,
617,02/03/25 11:00:00 PM,102.102,1.003,,,,
618,02/03/25 11:15:00 PM,102.117,1.003,,,,
619,02/03/25 11:30:00 PM,102.102,1.003,,,,
620,02/03/25 11:45:00 PM,102.132,1.003,,,,
621,02/04/25 12:00:00 AM,102.102,1.003,,,,
622,02/04/25 12:15:00 AM,102.132,1.003,,,,
623,02/04/25 12:30:00 AM,102.115,0.893,,,,
624,02/04/25 12:45:00 AM,102.100,0.893,,,,
625,02/04/25 01:00:00 AM,102.115,0.893,,,,
626,02/04/25 01:15:00 AM,102.100,0.893,,,,
627,02/04/25 01:30:00 AM,102.146,0.893,,,,
628,02/04/25 01:45:00 AM,102.085,0.893,,,,
629,02/04/25 02:00:00 AM,102.115,0.893,,,,
630,02/04/25 02:15:00 AM,102.131,0.893,,,,
631,02/04/25 02:30:00 AM,102.129,0.784,,,,
632,02/04/25 02:45:00 AM,102.159,0.784,,,,
633,02/04/25 03:00:00 AM,102.159,0.784,,,,
634,02/04/25 03:15:00 AM,102.174,0.784,,,,
635,02/04/25 03:30:00 AM,102.189,0.784,,,,
636,02/04/25 03:45:00 AM,102.189,0.784,,,,
637,02/04/25 04:00:00 AM,102.174,0.784,,,,
638,02/04/25 04:15:00 AM,102.159,0.784,,,,
639,02/04/25 04:30:00 AM,102.189,0.784,,,,
640,02/04/25 04:45:00 AM,102.174,0.784,,,,
641,02/04/25 05:00:00 AM,102.189,0.784,,,,
642,02/04/25 05:15:00 AM,102.189,0.784,,,,
643,02/04/25 05:30:00 AM,102.219,0.784,,,,
644,02/04/25 05:45:00 AM,102.219,0.784,,,,
645,02/04/25 06:00:00 AM,102.204,0.784,,,,
646,02/04/25 06:15:00 AM,102.219,0.784,,,,
647,02/04/25 06:30:00 AM,102.189,0.784,,,,
648,02/04/25 06:45:00 AM,102.219,0.784,,,,
649,02/04/25 07:00:00 AM,102.251,0.893,,,,
650,02/04/25 07:15:00 AM,102.266,0.893,,,,
651,02/04/25 07:30:00 AM,102.251,0.893,,,,
652,02/04/25 07:45:00 AM,102.297,0.893,,,,
653,02/04/25 08:00:00 AM,102.281,0.893,,,,
654,02/04/25 08:15:00 AM,102.281,0.893,,,,
655,02/04/25 08:30:00 AM,102.297,0.893,,,,
656,02/04/25 08:45:00 AM,102.312,0.893,,,,
657,02/04/25 09:00:00 AM,102.357,0.893,,,,
658,02/04/25 09:15:00 AM,102.342,0.893,,,,
659,02/04/25 09:30:00 AM,102.342,0.893,,,,
660,02/04/25 09:45:00 AM,102.327,0.893,,,,
661,02/04/25 10:00:00 AM,102.344,1.003,,,,
662,02/04/25 10:15:00 AM,102.374,1.003,,,,
663,02/04/25 10:30:00 AM,102.359,1.003,,,,
664,02/04/25 10:45:00 AM,102.374,1.003,,,,
665,02/04/25 11:00:00 AM,102.374,1.003,,,,
666,02/04/25 11:15:00 AM,102.359,1.003,,,,
667,02/04/25 11:30:00 AM,102.344,1.003,,,,
668,02/04/25 11:45:00 AM,102.346,1.112,,,,
669,02/04/25 12:00:00 PM,102.331,1.112,,,,
670,02/04/25 12:15:00 PM,102.331,1.112,,,,
671,02/04/25 12:30:00 PM,102.331,1.112,,,,
672,02/04/25 12:45:00 PM,102.315,1.112,,,,
673,02/04/25 01:00:00 PM,102.317,1.221,,,,
674,02/04/25 01:15:00 PM,102.287,1.221,,,,
675,02/04/25 01:30:00 PM,102.302,1.221,,,,
676,02/04/25 01:45:00 PM,102.257,1.221,,,,
677,02/04/25 02:00:00 PM,102.257,1.221,,,,
678,02/04/25 02:15:00 PM,102.227,1.221,,,,
679,02/04/25 02:30:00 PM,102.212,1.221,,,,
680,02/04/25 02:45:00 PM,102.199,1.330,,,,
681,02/04/25 03:00:00 PM,102.184,1.330,,,,
682,02/04/25 03:15:00 PM,102.184,1.330,,,,
683,02/04/25 03:30:00 PM,102.153,1.330,,,,
684,02/04/25 03:45:00 PM,102.184,1.330,,,,
685,02/04/25 04:00:00 PM,102.153,1.330,,,,
686,02/04/25 04:15:00 PM,102.138,1.330,,,,
687,02/04/25 04:30:00 PM,102.108,1.330,,,,
688,02/04/25 04:45:00 PM,102.123,1.330,,,,
689,02/04/25 05:00:00 PM,102.108,1.330,,,,
690,02/04/25 05:15:00 PM,102.138,1.330,,,,
691,02/04/25 05:30:00 PM,102.138,1.330,,,,
692,02/04/25 05:45:00 PM,102.108,1.330,,,,
693,02/04/25 06:00:00 PM,102.108,1.330,,,,
694,02/04/25 06:15:00 PM,102.108,1.330,,,,
695,02/04/25 06:30:00 PM,102.078,1.330,,,,
696,02/04/25 06:45:00 PM,102.063,1.330,,,,
697,02/04/25 07:00:00 PM,102.078,1.330,,,,
698,02/04/25 07:15:00 PM,102.078,1.330,,,,
699,02/04/25 07:30:00 PM,102.093,1.330,,,,
700,02/04/25 07:45:00 PM,102.078,1.330,,,,
701,02/04/25 08:00:00 PM,102.048,1.330,,,,
702,02/04/25 08:15:00 PM,102.048,1.330,,,,
703,02/04/25 08:30:00 PM,102.033,1.330,,,,
704,02/04/25 08:45:00 PM,102.048,1.330,,,,
705,02/04/25 09:00:00 PM,102.048,1.330,,,,
706,02/04/25 09:15:00 PM,102.018,1.330,,,,
707,02/04/25 09:30:00 PM,102.033,1.330,,,,
708,02/04/25 09:45:00 PM,102.048,1.330,,,,
709,02/04/25 10:00:00 PM,102.033,1.330,,,,
710,02/04/25 10:15:00 PM,102.033,1.330,,,,
711,02/04/25 10:30:00 PM,102.018,1.330,,,,
712,02/04/25 10:45:00 PM,102.063,1.330,,,,
713,02/04/25 11:00:00 PM,102.048,1.330,,,,
714,02/04/25 11:15:00 PM,102.033,1.330,,,,
715,02/04/25 11:30:00 PM,102.018,1.330,,,,
716,02/04/25 11:45:00 PM,102.018,1.330,,,,
717,02/05/25 12:00:00 AM,102.002,1.330,,,,
718,02/05/25 12:15:00 AM,102.002,1.330,,,,
719,02/05/25 12:30:00 AM,102.018,1.330,,,,
720,02/05/25 12:45:00 AM,102.018,1.330,,,,
721,02/05/25 01:00:00 AM,102.002,1.330,,,,
722,02/05/25 01:15:00 AM,102.002,1.330,,,,
723,02/05/25 01:30:00 AM,102.033,1.330,,,,
724,02/05/25 01:45:00 AM,102.048,1.330,,,,
725,02/05/25 02:00:00 AM,102.061,1.221,,,,
726,02/05/25 02:15:00 AM,102.061,1.221,,,,
727,02/05/25 02:30:00 AM,102.076,1.221,,,,
728,02/05/25 02:45:00 AM,102.091,1.221,,,,
729,02/05/25 03:00:00 AM,102.091,1.221,,,,
730,02/05/25 03:15:00 AM,102.076,1.221,,,,
731,02/05/25 03:30:00 AM,102.091,1.221,,,,
732,02/05/25 03:45:00 AM,102.076,1.221,,,,
733,02/05/25 04:00:00 AM,102.091,1.221,,,,
734,02/05/25 04:15:00 AM,102.091,1.221,,,,
735,02/05/25 04:30:00 AM,102.091,1.221,,,,
736,02/05/25 04:45:00 AM,102.121,1.221,,,,
737,02/05/25 05:00:00 AM,102.136,1.221,,,,
738,02/05/25 05:15:00 AM,102.121,1.221,,,,
739,02/05/25 05:30:00 AM,102.151,1.221,,,,
740,02/05/25 05:45:00 AM,102.182,1.221,,,,
741,02/05/25 06:00:00 AM,102.166,1.221,,,,
742,02/05/25 06:15:00 AM,102.182,1.221,,,,
743,02/05/25 06:30:00 AM,102.166,1.221,,,,
744,02/05/25 06:45:00 AM,102.197,1.221,,,,
745,02/05/25 07:00:00 AM,102.182,1.221,,,,
746,02/05/25 07:15:00 AM,102.182,1.221,,,,
747,02/05/25 07:30:00 AM,102.227,1.221,,,,
748,02/05/25 07:45:00 AM,102.212,1.221,,,,
749,02/05/25 08:00:00 AM,102.257,1.221,,,,
750,02/05/25 08:15:00 AM,102.272,1.221,,,,
751,02/05/25 08:30:00 AM,102.285,1.112,,,,
752,02/05/25 08:45:00 AM,102.302,1.221,,,,
753,02/05/25 09:00:00 AM,102.317,1.221,,,,
754,02/05/25 09:15:00 AM,102.317,1.221,,,,
755,02/05/25 09:30:00 AM,102.332,1.221,,,,
756,02/05/25 09:45:00 AM,102.332,1.221,,,,
757,02/05/25 10:00:00 AM,102.393,1.221,,,,
758,02/05/25 10:15:00 AM,102.408,1.221,,,,
759,02/05/25 10:30:00 AM,102.408,1.221,,,,
760,02/05/25 10:45:00 AM,102.438,1.221,,,,
761,02/05/25 11:00:00 AM,102.440,1.330,,,,
762,02/05/25 11:15:00 AM,102.470,1.330,,,,
763,02/05/25 11:30:00 AM,102.485,1.330,,,,
764,02/05/25 11:45:00 AM,102.470,1.330,,,,
765,02/05/25 12:00:00 PM,102.457,1.439,,,,
766,02/05/25 12:15:00 PM,102.457,1.439,,,,
767,02/05/25 12:30:00 PM,102.442,1.439,,,,
768,02/05/25 12:45:00 PM,102.457,1.439,,,,
769,02/05/25 01:00:00 PM,102.474,1.548,,,,
770,02/05/25 01:15:00 PM,102.474,1.548,,,,
771,02/05/25 01:30:00 PM,102.489,1.548,,,,
772,02/05/25 01:45:00 PM,102.459,1.548,,,,
773,02/05/25 02:00:00 PM,102.444,1.548,,,,
774,02/05/25 02:15:00 PM,102.459,1.548,,,,
775,02/05/25 02:30:00 PM,102.489,1.548,,,,
776,02/05/25 02:45:00 PM,102.461,1.656,,,,
777,02/05/25 03:00:00 PM,102.476,1.656,,,,
778,02/05/25 03:15:00 PM,102.476,1.656,,,,
779,02/05/25 03:30:00 PM,102.491,1.656,,,,
780,02/05/25 03:45:00 PM,102.476,1.656,,,,
781,02/05/25 04:00:00 PM,102.491,1.656,,,,
782,02/05/25 04:15:00 PM,102.491,1.656,,,,
783,02/05/25 04:30:00 PM,102.474,1.548,,,,
784,02/05/25 04:45:00 PM,102.474,1.548,,,,
785,02/05/25 05:00:00 PM,102.474,1.548,,,,
786,02/05/25 05:15:00 PM,102.474,1.548,,,,
787,02/05/25 05:30:00 PM,102.489,1.548,,,,
788,02/05/25 05:45:00 PM,102.459,1.548,,,,
789,02/05/25 06:00:00 PM,102.474,1.548,,,,
790,02/05/25 06:15:00 PM,102.489,1.548,,,,
791,02/05/25 06:30:00 PM,102.504,1.548,,,,
792,02/05/25 06:45:00 PM,102.504,1.548,,,,
793,02/05/25 07:00:00 PM,102.519,1.548,,,,
794,02/05/25 07:15:00 PM,102.517,1.439,,,,
795,02/05/25 07:30:00 PM,102.533,1.439,,,,
796,02/05/25 07:45:00 PM,102.533,1.439,,,,
797,02/05/25 08:00:00 PM,102.548,1.439,,,,
798,02/05/25 08:15:00 PM,102.578,1.439,,,,
799,02/05/25 08:30:00 PM,102.563,1.439,,,,
800,02/05/25 08:45:00 PM,102.593,1.439,,,,
801,02/05/25 09:00:00 PM,102.638,1.439,,,,
802,02/05/25 09:15:00 PM,102.623,1.439,,,,
803,02/05/25 09:30:00 PM,102.638,1.439,,,,
804,02/05/25 09:45:00 PM,102.653,1.439,,,,
805,02/05/25 10:00:00 PM,102.638,1.439,,,,
806,02/05/25 10:15:00 PM,102.683,1.439,,,,
807,02/05/25 10:30:00 PM,102.668,1.439,,,,
808,02/05/25 10:45:00 PM,102.668,1.439,,,,
809,02/05/25 11:00:00 PM,102.699,1.439,,,,
810,02/05/25 11:15:00 PM,102.683,1.439,,,,
811,02/05/25 11:30:00 PM,102.699,1.439,,,,
812,02/05/25 11:45:00 PM,102.699,1.439,,,,
813,02/06/25 12:00:00 AM,102.714,1.439,,,,
814,02/06/25 12:15:00 AM,102.714,1.439,,,,
815,02/06/25 12:30:00 AM,102.744,1.439,,,,
816,02/06/25 12:45:00 AM,102.744,1.439,,,,
817,02/06/25 01:00:00 AM,102.759,1.439,,,,
818,02/06/25 01:15:00 AM,102.729,1.439,,,,
819,02/06/25 01:30:00 AM,102.727,1.330,,,,
820,02/06/25 01:45:00 AM,102.742,1.330,,,,
821,02/06/25 02:00:00 AM,102.772,1.330,,,,
822,02/06/25 02:15:00 AM,102.772,1.330,,,,
823,02/06/25 02:30:00 AM,102.802,1.330,,,,
824,02/06/25 02:45:00 AM,102.817,1.330,,,,
825,02/06/25 03:00:00 AM,102.817,1.330,,,,
826,02/06/25 03:15:00 AM,102.832,1.330,,,,
827,02/06/25 03:30:00 AM,102.802,1.330,,,,
828,02/06/25 03:45:00 AM,102.802,1.330,,,,
829,02/06/25 04:00:00 AM,102.817,1.330,,,,
830,02/06/25 04:15:00 AM,102.787,1.330,,,,
831,02/06/25 04:30:00 AM,102.802,1.330,,,,
832,02/06/25 04:45:00 AM,102.802,1.330,,,,
833,02/06/25 05:00:00 AM,102.817,1.330,,,,
834,02/06/25 05:15:00 AM,102.817,1.330,,,,
835,02/06/25 05:30:00 AM,102.817,1.330,,,,
836,02/06/25 05:45:00 AM,102.832,1.330,,,,
837,02/06/25 06:00:00 AM,102.863,1.330,,,,
838,02/06/25 06:15:00 AM,102.817,1.330,,,,
839,02/06/25 06:30:00 AM,102.817,1.330,,,,
840,02/06/25 06:45:00 AM,102.832,1.330,,,,
841,02/06/25 07:00:00 AM,102.832,1.330,,,,
842,02/06/25 07:15:00 AM,102.848,1.330,,,,
843,02/06/25 07:30:00 AM,102.848,1.330,,,,
844,02/06/25 07:45:00 AM,102.848,1.330,,,,
845,02/06/25 08:00:00 AM,102.863,1.330,,,,
846,02/06/25 08:15:00 AM,102.878,1.330,,,,
847,02/06/25 08:30:00 AM,102.878,1.330,,,,
848,02/06/25 08:45:00 AM,102.893,1.330,,,,
849,02/06/25 09:00:00 AM,102.893,1.330,,,,
850,02/06/25 09:15:00 AM,102.893,1.330,,,,
851,02/06/25 09:30:00 AM,102.923,1.330,,,,
852,02/06/25 09:45:00 AM,102.923,1.330,,,,
853,02/06/25 10:00:00 AM,102.923,1.330,,,,
854,02/06/25 10:15:00 AM,102.910,1.439,,,,
855,02/06/25 10:30:00 AM,102.925,1.439,,,,
856,02/06/25 10:45:00 AM,102.910,1.439,,,,
857,02/06/25 11:00:00 AM,102.925,1.439,,,,
858,02/06/25 11:15:00 AM,102.912,1.548,,,,
859,02/06/25 11:30:00 AM,102.927,1.548,,,,
860,02/06/25 11:45:00 AM,102.912,1.548,,,,
861,02/06/25 12:00:00 PM,102.867,1.548,,,,
862,02/06/25 12:15:00 PM,102.867,1.548,,,,
863,02/06/25 12:30:00 PM,102.868,1.656,,,,
864,02/06/25 12:45:00 PM,102.853,1.656,,,,
865,02/06/25 01:00:00 PM,102.810,1.764,,,,
866,02/06/25 01:15:00 PM,102.795,1.764,,,,
867,02/06/25 01:30:00 PM,102.795,1.764,,,,
868,02/06/25 01:45:00 PM,102.797,1.872,,,,
869,02/06/25 02:00:00 PM,102.767,1.872,,,,
870,02/06/25 02:15:00 PM,102.767,1.872,,,,
871,02/06/25 02:30:00 PM,102.737,1.872,,,,
872,02/06/25 02:45:00 PM,102.752,1.872,,,,
873,02/06/25 03:00:00 PM,102.752,1.872,,,,
874,02/06/25 03:15:00 PM,102.721,1.872,,,,
875,02/06/25 03:30:00 PM,102.721,1.872,,,,
876,02/06/25 03:45:00 PM,102.737,1.872,,,,
877,02/06/25 04:00:00 PM,102.737,1.872,,,,
878,02/06/25 04:15:00 PM,102.721,1.872,,,,
879,02/06/25 04:30:00 PM,102.691,1.872,,,,
880,02/06/25 04:45:00 PM,102.691,1.872,,,,
881,02/06/25 05:00:00 PM,102.676,1.872,,,,
882,02/06/25 05:15:00 PM,102.646,1.872,,,,
883,02/06/25 05:30:00 PM,102.646,1.872,,,,
884,02/06/25 05:45:00 PM,102.646,1.872,,,,
885,02/06/25 06:00:00 PM,102.646,1.872,,,,
886,02/06/25 06:15:00 PM,102.631,1.872,,,,
887,02/06/25 06:30:00 PM,102.631,1.872,,,,
888,02/06/25 06:45:00 PM,102.631,1.872,,,,
889,02/06/25 07:00:00 PM,102.629,1.764,,,,
890,02/06/25 07:15:00 PM,102.629,1.764,,,,
891,02/06/25 07:30:00 PM,102.599,1.764,,,,
892,02/06/25 07:45:00 PM,102.584,1.764,,,,
893,02/06/25 08:00:00 PM,102.597,1.656,,,,
894,02/06/25 08:15:00 PM,102.582,1.656,,,,
895,02/06/25 08:30:00 PM,102.582,1.656,,,,
896,02/06/25 08:45:00 PM,102.550,1.548,,,,
897,02/06/25 09:00:00 PM,102.580,1.548,,,,
898,02/06/25 09:15:00 PM,102.580,1.548,,,,
899,02/06/25 09:30:00 PM,102.563,1.439,,,,
900,02/06/25 09:45:00 PM,102.563,1.439,,,,
901,02/06/25 10:00:00 PM,102.576,1.330,,,,
902,02/06/25 10:15:00 PM,102.576,1.330,,,,
903,02/06/25 10:30:00 PM,102.591,1.330,,,,
904,02/06/25 10:45:00 PM,102.559,1.221,,,,
905,02/06/25 11:00:00 PM,102.574,1.221,,,,
906,02/06/25 11:15:00 PM,102.542,1.112,,,,
907,02/06/25 11:30:00 PM,102.587,1.112,,,,
908,02/06/25 11:45:00 PM,102.557,1.112,,,,
909,02/07/25 12:00:00 AM,102.555,1.003,,,,
910,02/07/25 12:15:00 AM,102.570,1.003,,,,
911,02/07/25 12:30:00 AM,102.585,1.003,,,,
912,02/07/25 12:45:00 AM,102.568,0.893,,,,
913,02/07/25 01:00:00 AM,102.583,0.893,,,,
914,02/07/25 01:15:00 AM,102.581,0.784,,,,
915,02/07/25 01:30:00 AM,102.581,0.784,,,,
916,02/07/25 01:45:00 AM,102.566,0.784,,,,
917,02/07/25 02:00:00 AM,102.564,0.674,,,,
918,02/07/25 02:15:00 AM,102.610,0.674,,,,
919,02/07/25 02:30:00 AM,102.595,0.674,,,,
920,02/07/25 02:45:00 AM,102.577,0.563,,,,
921,02/07/25 03:00:00 AM,102.577,0.563,,,,
922,02/07/25 03:15:00 AM,102.547,0.563,,,,
923,02/07/25 03:30:00 AM,102.530,0.453,,,,
924,02/07/25 03:45:00 AM,102.545,0.453,,,,
925,02/07/25 04:00:00 AM,102.545,0.453,,,,
926,02/07/25 04:15:00 AM,102.559,0.343,,,,
927,02/07/25 04:30:00 AM,102.589,0.343,,,,
928,02/07/25 04:45:00 AM,102.574,0.343,,,,
929,02/07/25 05:00:00 AM,102.572,0.232,,,,
930,02/07/25 05:15:00 AM,102.617,0.232,,,,
931,02/07/25 05:30:00 AM,102.617,0.232,,,,
932,02/07/25 05:45:00 AM,102.615,0.121,,,,
933,02/07/25 06:00:00 AM,102.645,0.121,,,,
934,02/07/25 06:15:00 AM,102.645,0.121,,,,
935,02/07/25 06:30:00 AM,102.613,0.010,,,,
936,02/07/25 06:45:00 AM,102.643,0.010,,,,
937,02/07/25 07:00:00 AM,102.658,0.010,,,,
938,02/07/25 07:15:00 AM,102.704,0.010,,,,
939,02/07/25 07:30:00 AM,102.689,0.010,,,,
940,02/07/25 07:45:00 AM,102.734,0.010,,,,
941,02/07/25 08:00:00 AM,102.764,0.010,,,,
942,02/07/25 08:15:00 AM,102.794,0.010,,,,
943,02/07/25 08:30:00 AM,102.809,0.010,,,,
944,02/07/25 08:45:00 AM,102.870,0.010,,,,
945,02/07/25 09:00:00 AM,102.885,0.010,,,,
946,02/07/25 09:15:00 AM,102.930,0.010,,,,
